SalesKey	Region	Month	Median price	Year	MonthNo
24571	Peachtree Center	April	175000	2021	4
24572	Peachtree Heights East	April	560000	2021	4
24573	Peachtree Heights West	April	272000	2021	4
24574	Peachtree Hills	April	357000	2021	4
24575	Peachtree Park	April	835000	2021	4
24576	Penelope	April	256000	2021	4
24577	Peoplestown	April	443000	2021	4
24578	Perkerson	April	123000	2021	4
24579	Peyton Forest	April	325000	2021	4
24580	Piedmont Heights	April	622000	2021	4
24581	Pine Hills	April	267000	2021	4
24582	Pittsburgh	April	248000	2021	4
24583	Pleasant Hill	April	null	2021	4
24584	Polar Rock	April	243000	2021	4
24585	Pomona Park	April	292000	2021	4
24586	Poncey-Highland	April	600000	2021	4
24587	Princeton Lakes	April	230000	2021	4
24588	Randall Mill	April	1375000	2021	4
24589	Rebel Valley Forest	April	91000	2021	4
24590	Reynoldstown	April	624000	2021	4
24591	Ridgecrest Forest	April	171000	2021	4
24592	Ridgedale Park	April	433000	2021	4
24593	Ridgewood Heights	April	581000	2021	4
24594	Riverside	April	385000	2021	4
24595	Rockdale	April	null	2021	4
24596	Rosedale Heights	April	126000	2021	4
24597	Sandtown	April	357000	2021	4
24598	Scotts Crossing	April	null	2021	4
24599	Sherwood Forest	April	null	2021	4
24600	SoNo	April	169000	2021	4
24601	South Atlanta	April	198000	2021	4
24602	South Downtown	April	335000	2021	4
24603	South River Gardens	April	250000	2021	4
24604	South Tuxedo Park	April	747000	2021	4
24605	Southside	April	202000	2021	4
24606	Southwest Atlanta	April	208000	2021	4
24607	Springlake	April	845000	2021	4
24608	Summerhill	April	545000	2021	4
24609	Swallow Circle-Baywood	April	null	2021	4
24610	Sweet Auburn	April	419000	2021	4
24611	Sylvan Hills	April	239000	2021	4
24612	Thomasville Heights	April	184000	2021	4
24613	Tuxedo Park	April	940000	2021	4
24614	Underwood Hills	April	420000	2021	4
24615	Venetian Hills	April	252000	2021	4
24616	Vine City	April	294000	2021	4
24617	Virginia Highland	April	680000	2021	4
24618	Washington Park	April	258000	2021	4
24619	Wesley Battle	April	1269000	2021	4
24620	West End	April	265000	2021	4
24621	West Highlands	April	475000	2021	4
24622	West Lake	April	180000	2021	4
24623	West Manor	April	379000	2021	4
24624	West Paces Ferry	April	925000	2021	4
24625	Westhaven	April	207000	2021	4
24626	Westminster-Milmar	April	517000	2021	4
24627	Westover Plantation	April	290000	2021	4
24628	Westside	April	281000	2021	4
24629	Westview	April	365000	2021	4
24630	Westview Cemetery	April	null	2021	4
24631	Westwood Terrace	April	335000	2021	4
24632	Whitewater Creek	April	1350000	2021	4
24633	Whittier Mill Village	April	393000	2021	4
24634	Wildwood	April	499000	2021	4
24635	Wilson Mill Meadows	April	153000	2021	4
24636	Wisteria Gardens	April	null	2021	4
24637	Woodfield	April	1030000	2021	4
24638	Woodland Hills	April	330000	2021	4
24639	Wyngate	April	null	2021	4
24640	Adair Park	May	309000	2021	5
24641	Adams Park	May	324000	2021	5
24642	Adamsville	May	110000	2021	5
24643	Almond Park	May	168000	2021	5
24644	Ansley Park	May	750000	2021	5
24645	Arden-Habersham	May	829000	2021	5
24646	Ardmore	May	538000	2021	5
24647	Argonne Forest	May	1215000	2021	5
24648	Arlington Estates	May	187000	2021	5
24649	Ashview Heights	May	245000	2021	5
24650	Atkins Park	May	917000	2021	5
24651	Atlanta University Center	May	243000	2021	5
24652	Atlantic Station	May	350000	2021	5
24653	Audobon Forest	May	null	2021	5
24654	Audobon Forest West	May	370000	2021	5
24655	Baker Hills	May	170000	2021	5
24656	Bakers Ferry	May	261000	2021	5
24657	Bankhead	May	105000	2021	5
24658	Bankhead-Bolton	May	null	2021	5
24659	Beecher Hills	May	204000	2021	5
24660	Ben Hill	May	177000	2021	5
24661	Ben Hill Forest	May	null	2021	5
24662	Ben Hill Terrace	May	166000	2021	5
24663	Benteen Park	May	493000	2021	5
24664	Berkeley Park	May	436000	2021	5
24665	Betmar Lavilla	May	166000	2021	5
24666	Blair Villa-Poole Creek	May	129000	2021	5
24667	Blandtown	May	430000	2021	5
24668	Bolton	May	425000	2021	5
24669	Bolton Hills	May	175000	2021	5
24670	Boulder Park	May	null	2021	5
24671	Boulevard Heights	May	303000	2021	5
24672	Brandon	May	1354000	2021	5
24673	Brentwood	May	null	2021	5
24674	Brookview Heights	May	null	2021	5
24675	Brookwood	May	305000	2021	5
24676	Brookwood Hills	May	865000	2021	5
24677	Brookwood Hills Conservation District	May	1637000	2021	5
24678	Browns Mill Park	May	230000	2021	5
24679	Buckhead	May	525000	2021	5
24680	Buckhead Forest	May	440000	2021	5
24681	Buckhead Heights	May	336000	2021	5
24682	Bush Mountain	May	185000	2021	5
24683	Cabbagetown	May	458000	2021	5
24684	Campbellton Road	May	195000	2021	5
24685	Candler Park	May	495000	2021	5
24686	Capitol View	May	315000	2021	5
24687	Capitol View Manor	May	310000	2021	5
24688	Carey Park	May	170000	2021	5
24689	Carroll Heights	May	160000	2021	5
24690	Carver Hills	May	194000	2021	5
24691	Cascade Avenue	May	310000	2021	5
24692	Cascade Heights	May	303000	2021	5
24693	Castleberry Hill	May	287000	2021	5
24694	Castleberry Hill Landmark District	May	292000	2021	5
24695	Castlewood	May	1523000	2021	5
24696	Centennial Hill	May	250000	2021	5
24697	Center Hill	May	190000	2021	5
24698	Channing Valley	May	578000	2021	5
24699	Chastain Park	May	1403000	2021	5
24700	Chosewood Park	May	294000	2021	5
24701	Collier Heights	May	260000	2021	5
24702	Collier Hills	May	989000	2021	5
24703	Collier Hills North	May	673000	2021	5
24704	Colonial	May	346000	2021	5
24705	Constitution	May	null	2021	5
24706	Cross Creek	May	222000	2021	5
24707	Custer-Mcdonough-Guice	May	264000	2021	5
24708	Deerwood	May	220000	2021	5
24709	Dixie Hills	May	183000	2021	5
24710	Downtown Atlanta	May	258000	2021	5
24711	East Atlanta	May	450000	2021	5
24712	East Atlanta Village	May	468000	2021	5
24713	East Chastain Park	May	295000	2021	5
24714	Edgewood	May	449000	2021	5
24715	Elmco Estates	May	135000	2021	5
24716	English Avenue	May	228000	2021	5
24717	English Park	May	199000	2021	5
24718	Fairburn	May	121000	2021	5
24719	Fairburn Heights	May	156000	2021	5
24720	Fairburn Mays	May	107000	2021	5
24721	Fairburn Road-Wisteria Lane	May	null	2021	5
24722	Fairburn Tell	May	245000	2021	5
24723	Fairlie-Poplar	May	159000	2021	5
24724	Fairway Acres	May	80000	2021	5
24725	Fernleaf	May	520000	2021	5
24726	Five Points District	May	120000	2021	5
24727	Florida Heights	May	215000	2021	5
24728	Garden Hills	May	650000	2021	5
24729	Georgia State University	May	null	2021	5
24730	Glenrose Heights	May	190000	2021	5
24731	Glenwood Park	May	533000	2021	5
24732	Grant Park	May	483000	2021	5
24733	Green Forest Acres	May	315000	2021	5
24734	Greenbriar	May	212000	2021	5
24735	Grove Park	May	264000	2021	5
24736	Hammond Park	May	190000	2021	5
24737	Hanover West	May	855000	2021	5
24738	Harland Terrace	May	52000	2021	5
24739	Harris Chiles	May	null	2021	5
24740	Harris Manor	May	400000	2021	5
24741	Heritage Valley	May	null	2021	5
24742	High Point	May	363000	2021	5
24743	Hills Park	May	525000	2021	5
24744	Historic Brookhaven	May	1228000	2021	5
24745	Home Park	May	453000	2021	5
24746	Hunter Hills	May	213000	2021	5
24747	Inman Park	May	508000	2021	5
24748	Intown South	May	305000	2021	5
24749	Joyland	May	160000	2021	5
24750	Kings Forest	May	null	2021	5
24751	Kingswood	May	2325000	2021	5
24752	Knight Park-Howell Station	May	591000	2021	5
24753	Lakewood	May	191000	2021	5
24754	Lakewood Heights	May	240000	2021	5
24755	Laurens Valley	May	null	2021	5
24756	Leila Valley	May	134000	2021	5
24757	Lenox	May	336000	2021	5
24758	Lincoln	May	191000	2021	5
24759	Lindbergh-Morosgo	May	282000	2021	5
24760	Little Five Points	May	140000	2021	5
24761	Loring Heights	May	600000	2021	5
24762	Luckie Marietta	May	330000	2021	5
24763	Magnum Manor	May	360000	2021	5
24764	Margaret Mitchell	May	653000	2021	5
24765	Marietta Street Artery	May	515000	2021	5
24766	Martin Luther King Jr. Landmark District	May	450000	2021	5
24767	Martin Manor	May	420000	2021	5
24768	Mays	May	210000	2021	5
24769	Mechanicsville	May	232000	2021	5
24770	Memorial Park	May	964000	2021	5
24771	Midtown	May	315000	2021	5
24772	Midwest Cascade	May	458000	2021	5
24773	Monroe Heights	May	278000	2021	5
24774	Morningside-Lenox Park	May	796000	2021	5
24775	Mount Paran	May	1840000	2021	5
24776	Mount Paran Parkway	May	975000	2021	5
24777	Mozley Park	May	370000	2021	5
24778	Niskey Lake	May	386000	2021	5
24779	North Buckhead	May	468000	2021	5
24780	Northeast Atlanta	May	390000	2021	5
24781	Northwest Atlanta	May	305000	2021	5
24782	Norwood Manor	May	223000	2021	5
24783	Oakland	May	null	2021	5
24784	Oakland City	May	307000	2021	5
24785	Old Fourth Ward	May	360000	2021	5
24786	Old Gordon	May	212000	2021	5
24787	Orchard Knob	May	null	2021	5
24788	Ormewood Park	May	440000	2021	5
24789	Paces	May	925000	2021	5
24790	Peachtree Battle	May	412000	2021	5
24791	Peachtree Center	May	225000	2021	5
24792	Peachtree Heights East	May	560000	2021	5
24793	Peachtree Heights West	May	300000	2021	5
24794	Peachtree Hills	May	284000	2021	5
24795	Peachtree Park	May	840000	2021	5
24796	Penelope	May	329000	2021	5
24797	Peoplestown	May	451000	2021	5
24798	Perkerson	May	123000	2021	5
24799	Peyton Forest	May	325000	2021	5
24800	Piedmont Heights	May	636000	2021	5
24801	Pine Hills	May	269000	2021	5
24802	Pittsburgh	May	260000	2021	5
24803	Pleasant Hill	May	1475000	2021	5
24804	Polar Rock	May	288000	2021	5
24805	Pomona Park	May	180000	2021	5
24806	Poncey-Highland	May	625000	2021	5
24807	Princeton Lakes	May	236000	2021	5
24808	Randall Mill	May	2100000	2021	5
24809	Rebel Valley Forest	May	105000	2021	5
24810	Reynoldstown	May	646000	2021	5
24811	Ridgecrest Forest	May	171000	2021	5
24812	Ridgedale Park	May	389000	2021	5
24813	Ridgewood Heights	May	581000	2021	5
24814	Riverside	May	391000	2021	5
24815	Rockdale	May	500000	2021	5
24816	Rosedale Heights	May	142000	2021	5
24817	Sandtown	May	357000	2021	5
24818	Scotts Crossing	May	null	2021	5
24819	Sherwood Forest	May	1437000	2021	5
24820	SoNo	May	275000	2021	5
24821	South Atlanta	May	180000	2021	5
24822	South Downtown	May	473000	2021	5
24823	South River Gardens	May	183000	2021	5
24824	South Tuxedo Park	May	200000	2021	5
24825	Southside	May	215000	2021	5
24826	Southwest Atlanta	May	207000	2021	5
24827	Springlake	May	970000	2021	5
24828	Summerhill	May	496000	2021	5
24829	Swallow Circle-Baywood	May	217000	2021	5
24830	Sweet Auburn	May	419000	2021	5
24831	Sylvan Hills	May	249000	2021	5
24832	Thomasville Heights	May	182000	2021	5
24833	Tuxedo Park	May	1326000	2021	5
24834	Underwood Hills	May	337000	2021	5
24835	Venetian Hills	May	265000	2021	5
24836	Vine City	May	259000	2021	5
24837	Virginia Highland	May	590000	2021	5
24838	Washington Park	May	298000	2021	5
24839	Wesley Battle	May	1188000	2021	5
24840	West End	May	275000	2021	5
24841	West Highlands	May	463000	2021	5
24842	West Lake	May	185000	2021	5
24843	West Manor	May	379000	2021	5
24844	West Paces Ferry	May	1058000	2021	5
24845	Westhaven	May	221000	2021	5
24846	Westminster-Milmar	May	680000	2021	5
24847	Westover Plantation	May	305000	2021	5
24848	Westside	May	236000	2021	5
24849	Westview	May	375000	2021	5
24850	Westview Cemetery	May	null	2021	5
24851	Westwood Terrace	May	246000	2021	5
24852	Whitewater Creek	May	1100000	2021	5
24853	Whittier Mill Village	May	397000	2021	5
24854	Wildwood	May	492000	2021	5
24855	Wilson Mill Meadows	May	153000	2021	5
24856	Wisteria Gardens	May	235000	2021	5
24857	Woodfield	May	1030000	2021	5
24858	Woodland Hills	May	325000	2021	5
24859	Wyngate	May	1325000	2021	5
24860	Adair Park	June	366000	2021	6
24861	Adams Park	June	310000	2021	6
24862	Adamsville	June	130000	2021	6
24863	Almond Park	June	215000	2021	6
24864	Ansley Park	June	875000	2021	6
24865	Arden-Habersham	June	1075000	2021	6
24866	Ardmore	June	555000	2021	6
24867	Argonne Forest	June	1780000	2021	6
24868	Arlington Estates	June	187000	2021	6
24869	Ashview Heights	June	300000	2021	6
24870	Atkins Park	June	805000	2021	6
24871	Atlanta University Center	June	243000	2021	6
24872	Atlantic Station	June	338000	2021	6
24873	Audobon Forest	June	590000	2021	6
24874	Audobon Forest West	June	345000	2021	6
24875	Baker Hills	June	160000	2021	6
24876	Bakers Ferry	June	261000	2021	6
24877	Bankhead	June	125000	2021	6
24878	Bankhead-Bolton	June	null	2021	6
24879	Beecher Hills	June	232000	2021	6
24880	Ben Hill	June	177000	2021	6
24881	Ben Hill Forest	June	null	2021	6
24882	Ben Hill Terrace	June	154000	2021	6
24883	Benteen Park	June	525000	2021	6
24884	Berkeley Park	June	431000	2021	6
24885	Betmar Lavilla	June	175000	2021	6
24886	Blair Villa-Poole Creek	June	137000	2021	6
24887	Blandtown	June	472000	2021	6
24888	Bolton	June	455000	2021	6
24889	Bolton Hills	June	217000	2021	6
24890	Boulder Park	June	null	2021	6
24891	Boulevard Heights	June	311000	2021	6
24892	Brandon	June	1625000	2021	6
24893	Brentwood	June	267000	2021	6
24894	Brookview Heights	June	null	2021	6
24895	Brookwood	June	315000	2021	6
24896	Brookwood Hills	June	530000	2021	6
24897	Brookwood Hills Conservation District	June	1687000	2021	6
24898	Browns Mill Park	June	161000	2021	6
24899	Buckhead	June	550000	2021	6
24900	Buckhead Forest	June	455000	2021	6
24901	Buckhead Heights	June	340000	2021	6
24902	Bush Mountain	June	305000	2021	6
24903	Cabbagetown	June	413000	2021	6
24904	Campbellton Road	June	195000	2021	6
24905	Candler Park	June	514000	2021	6
24906	Capitol View	June	348000	2021	6
24907	Capitol View Manor	June	380000	2021	6
24908	Carey Park	June	198000	2021	6
24909	Carroll Heights	June	184000	2021	6
24910	Carver Hills	June	null	2021	6
24911	Cascade Avenue	June	309000	2021	6
24912	Cascade Heights	June	275000	2021	6
24913	Castleberry Hill	June	309000	2021	6
24914	Castleberry Hill Landmark District	June	369000	2021	6
24915	Castlewood	June	1425000	2021	6
24916	Centennial Hill	June	265000	2021	6
24917	Center Hill	June	163000	2021	6
24918	Channing Valley	June	1175000	2021	6
24919	Chastain Park	June	1403000	2021	6
24920	Chosewood Park	June	257000	2021	6
24921	Collier Heights	June	260000	2021	6
24922	Collier Hills	June	885000	2021	6
24923	Collier Hills North	June	715000	2021	6
24924	Colonial	June	360000	2021	6
24925	Constitution	June	202000	2021	6
24926	Cross Creek	June	222000	2021	6
24927	Custer-Mcdonough-Guice	June	315000	2021	6
24928	Deerwood	June	220000	2021	6
24929	Dixie Hills	June	226000	2021	6
24930	Downtown Atlanta	June	245000	2021	6
24931	East Atlanta	June	455000	2021	6
24932	East Atlanta Village	June	460000	2021	6
24933	East Chastain Park	June	295000	2021	6
24934	Edgewood	June	449000	2021	6
24935	Elmco Estates	June	173000	2021	6
24936	English Avenue	June	532000	2021	6
24937	English Park	June	199000	2021	6
24938	Fairburn	June	159000	2021	6
24939	Fairburn Heights	June	197000	2021	6
24940	Fairburn Mays	June	null	2021	6
24941	Fairburn Road-Wisteria Lane	June	null	2021	6
24942	Fairburn Tell	June	183000	2021	6
24943	Fairlie-Poplar	June	174000	2021	6
24944	Fairway Acres	June	80000	2021	6
24945	Fernleaf	June	765000	2021	6
24946	Five Points District	June	104000	2021	6
24947	Florida Heights	June	195000	2021	6
24948	Garden Hills	June	685000	2021	6
24949	Georgia State University	June	null	2021	6
24950	Glenrose Heights	June	190000	2021	6
24951	Glenwood Park	June	625000	2021	6
24952	Grant Park	June	491000	2021	6
24953	Green Forest Acres	June	315000	2021	6
24954	Greenbriar	June	173000	2021	6
24955	Grove Park	June	267000	2021	6
24956	Hammond Park	June	190000	2021	6
24957	Hanover West	June	1266000	2021	6
24958	Harland Terrace	June	67000	2021	6
24959	Harris Chiles	June	null	2021	6
24960	Harris Manor	June	400000	2021	6
24961	Heritage Valley	June	288000	2021	6
24962	High Point	June	363000	2021	6
24963	Hills Park	June	548000	2021	6
24964	Historic Brookhaven	June	1116000	2021	6
24965	Home Park	June	453000	2021	6
24966	Hunter Hills	June	277000	2021	6
24967	Inman Park	June	565000	2021	6
24968	Intown South	June	320000	2021	6
24969	Joyland	June	116000	2021	6
24970	Kings Forest	June	203000	2021	6
24971	Kingswood	June	1689000	2021	6
24972	Knight Park-Howell Station	June	488000	2021	6
24973	Lakewood	June	197000	2021	6
24974	Lakewood Heights	June	238000	2021	6
24975	Laurens Valley	June	null	2021	6
24976	Leila Valley	June	134000	2021	6
24977	Lenox	June	340000	2021	6
24978	Lincoln	June	228000	2021	6
24979	Lindbergh-Morosgo	June	263000	2021	6
24980	Little Five Points	June	160000	2021	6
24981	Loring Heights	June	600000	2021	6
24982	Luckie Marietta	June	201000	2021	6
24983	Magnum Manor	June	360000	2021	6
24984	Margaret Mitchell	June	785000	2021	6
24985	Marietta Street Artery	June	515000	2021	6
24986	Martin Luther King Jr. Landmark District	June	500000	2021	6
24987	Martin Manor	June	445000	2021	6
24988	Mays	June	220000	2021	6
24989	Mechanicsville	June	238000	2021	6
24990	Memorial Park	June	957000	2021	6
24991	Midtown	June	335000	2021	6
24992	Midwest Cascade	June	493000	2021	6
24993	Monroe Heights	June	278000	2021	6
24994	Morningside-Lenox Park	June	841000	2021	6
24995	Mount Paran	June	2150000	2021	6
24996	Mount Paran Parkway	June	975000	2021	6
24997	Mozley Park	June	384000	2021	6
24998	Niskey Lake	June	386000	2021	6
24999	North Buckhead	June	435000	2021	6
25000	Northeast Atlanta	June	407000	2021	6
25001	Northwest Atlanta	June	325000	2021	6
25002	Norwood Manor	June	220000	2021	6
25003	Oakland	June	null	2021	6
25004	Oakland City	June	333000	2021	6
25005	Old Fourth Ward	June	373000	2021	6
25006	Old Gordon	June	212000	2021	6
25007	Orchard Knob	June	null	2021	6
25008	Ormewood Park	June	460000	2021	6
25009	Paces	June	620000	2021	6
25010	Peachtree Battle	June	280000	2021	6
25011	Peachtree Center	June	223000	2021	6
25012	Peachtree Heights East	June	635000	2021	6
25013	Peachtree Heights West	June	330000	2021	6
25014	Peachtree Hills	June	247000	2021	6
25015	Peachtree Park	June	825000	2021	6
25016	Penelope	June	329000	2021	6
25017	Peoplestown	June	451000	2021	6
25018	Perkerson	June	155000	2021	6
25019	Peyton Forest	June	272000	2021	6
25020	Piedmont Heights	June	699000	2021	6
25021	Pine Hills	June	307000	2021	6
25022	Pittsburgh	June	275000	2021	6
25023	Pleasant Hill	June	1363000	2021	6
25024	Polar Rock	June	288000	2021	6
25025	Pomona Park	June	225000	2021	6
25026	Poncey-Highland	June	410000	2021	6
25027	Princeton Lakes	June	247000	2021	6
25028	Randall Mill	June	1605000	2021	6
25029	Rebel Valley Forest	June	203000	2021	6
25030	Reynoldstown	June	624000	2021	6
25031	Ridgecrest Forest	June	171000	2021	6
25032	Ridgedale Park	June	389000	2021	6
25033	Ridgewood Heights	June	582000	2021	6
25034	Riverside	June	424000	2021	6
25035	Rockdale	June	500000	2021	6
25036	Rosedale Heights	June	148000	2021	6
25037	Sandtown	June	350000	2021	6
25038	Scotts Crossing	June	105000	2021	6
25039	Sherwood Forest	June	1437000	2021	6
25040	SoNo	June	275000	2021	6
25041	South Atlanta	June	185000	2021	6
25042	South Downtown	June	371000	2021	6
25043	South River Gardens	June	136000	2021	6
25044	South Tuxedo Park	June	858000	2021	6
25045	Southside	June	212000	2021	6
25046	Southwest Atlanta	June	211000	2021	6
25047	Springlake	June	998000	2021	6
25048	Summerhill	June	470000	2021	6
25049	Swallow Circle-Baywood	June	196000	2021	6
25050	Sweet Auburn	June	null	2021	6
25051	Sylvan Hills	June	249000	2021	6
25052	Thomasville Heights	June	182000	2021	6
25053	Tuxedo Park	June	1326000	2021	6
25054	Underwood Hills	June	415000	2021	6
25055	Venetian Hills	June	300000	2021	6
25056	Vine City	June	110000	2021	6
25057	Virginia Highland	June	503000	2021	6
25058	Washington Park	June	334000	2021	6
25059	Wesley Battle	June	1298000	2021	6
25060	West End	June	350000	2021	6
25061	West Highlands	June	475000	2021	6
25062	West Lake	June	171000	2021	6
25063	West Manor	June	null	2021	6
25064	West Paces Ferry	June	1210000	2021	6
25065	Westhaven	June	261000	2021	6
25066	Westminster-Milmar	June	540000	2021	6
25067	Westover Plantation	June	305000	2021	6
25068	Westside	June	123000	2021	6
25069	Westview	June	375000	2021	6
25070	Westview Cemetery	June	null	2021	6
25071	Westwood Terrace	June	209000	2021	6
25072	Whitewater Creek	June	1555000	2021	6
25073	Whittier Mill Village	June	465000	2021	6
25074	Wildwood	June	481000	2021	6
25075	Wilson Mill Meadows	June	140000	2021	6
25076	Wisteria Gardens	June	204000	2021	6
25077	Woodfield	June	1125000	2021	6
25078	Woodland Hills	June	365000	2021	6
25079	Wyngate	June	1775000	2021	6
25080	Adair Park	July	448000	2021	7
25081	Adams Park	July	305000	2021	7
25082	Adamsville	July	188000	2021	7
25083	Almond Park	July	254000	2021	7
25084	Ansley Park	July	873000	2021	7
25085	Arden-Habersham	July	1200000	2021	7
25086	Ardmore	July	564000	2021	7
25087	Argonne Forest	July	1775000	2021	7
25088	Arlington Estates	July	185000	2021	7
25089	Ashview Heights	July	285000	2021	7
25090	Atkins Park	July	575000	2021	7
25091	Atlanta University Center	July	178000	2021	7
25092	Atlantic Station	July	336000	2021	7
25093	Audobon Forest	July	375000	2021	7
25094	Audobon Forest West	July	null	2021	7
25095	Baker Hills	July	153000	2021	7
25096	Bakers Ferry	July	261000	2021	7
25097	Bankhead	July	243000	2021	7
25098	Bankhead-Bolton	July	null	2021	7
25099	Beecher Hills	July	232000	2021	7
25100	Ben Hill	July	187000	2021	7
25101	Ben Hill Forest	July	null	2021	7
25102	Ben Hill Terrace	July	154000	2021	7
25103	Benteen Park	July	492000	2021	7
25104	Berkeley Park	July	483000	2021	7
25105	Betmar Lavilla	July	161000	2021	7
25106	Blair Villa-Poole Creek	July	184000	2021	7
25107	Blandtown	July	465000	2021	7
25108	Bolton	July	353000	2021	7
25109	Bolton Hills	July	285000	2021	7
25110	Boulder Park	July	133000	2021	7
25111	Boulevard Heights	July	369000	2021	7
25112	Brandon	July	1625000	2021	7
25113	Brentwood	July	235000	2021	7
25114	Brookview Heights	July	null	2021	7
25115	Brookwood	July	298000	2021	7
25116	Brookwood Hills	July	1165000	2021	7
25117	Brookwood Hills Conservation District	July	1625000	2021	7
25118	Browns Mill Park	July	189000	2021	7
25119	Buckhead	July	595000	2021	7
25120	Buckhead Forest	July	395000	2021	7
25121	Buckhead Heights	July	330000	2021	7
25122	Bush Mountain	July	330000	2021	7
25123	Cabbagetown	July	385000	2021	7
25124	Campbellton Road	July	350000	2021	7
25125	Candler Park	July	510000	2021	7
25126	Capitol View	July	346000	2021	7
25127	Capitol View Manor	July	415000	2021	7
25128	Carey Park	July	170000	2021	7
25129	Carroll Heights	July	140000	2021	7
25130	Carver Hills	July	195000	2021	7
25131	Cascade Avenue	July	242000	2021	7
25132	Cascade Heights	July	275000	2021	7
25133	Castleberry Hill	July	265000	2021	7
25134	Castleberry Hill Landmark District	July	309000	2021	7
25135	Castlewood	July	1425000	2021	7
25136	Centennial Hill	July	260000	2021	7
25137	Center Hill	July	173000	2021	7
25138	Channing Valley	July	685000	2021	7
25139	Chastain Park	July	1430000	2021	7
25140	Chosewood Park	July	210000	2021	7
25141	Collier Heights	July	235000	2021	7
25142	Collier Hills	July	837000	2021	7
25143	Collier Hills North	July	715000	2021	7
25144	Colonial	July	361000	2021	7
25145	Constitution	July	202000	2021	7
25146	Cross Creek	July	227000	2021	7
25147	Custer-Mcdonough-Guice	July	325000	2021	7
25148	Deerwood	July	220000	2021	7
25149	Dixie Hills	July	221000	2021	7
25150	Downtown Atlanta	July	250000	2021	7
25151	East Atlanta	July	450000	2021	7
25152	East Atlanta Village	July	460000	2021	7
25153	East Chastain Park	July	248000	2021	7
25154	Edgewood	July	460000	2021	7
25155	Elmco Estates	July	173000	2021	7
25156	English Avenue	July	364000	2021	7
25157	English Park	July	200000	2021	7
25158	Fairburn	July	159000	2021	7
25159	Fairburn Heights	July	190000	2021	7
25160	Fairburn Mays	July	null	2021	7
25161	Fairburn Road-Wisteria Lane	July	247000	2021	7
25162	Fairburn Tell	July	120000	2021	7
25163	Fairlie-Poplar	July	186000	2021	7
25164	Fairway Acres	July	80000	2021	7
25165	Fernleaf	July	615000	2021	7
25166	Five Points District	July	null	2021	7
25167	Florida Heights	July	227000	2021	7
25168	Garden Hills	July	685000	2021	7
25169	Georgia State University	July	null	2021	7
25170	Glenrose Heights	July	190000	2021	7
25171	Glenwood Park	July	798000	2021	7
25172	Grant Park	July	510000	2021	7
25173	Green Forest Acres	July	null	2021	7
25174	Greenbriar	July	180000	2021	7
25175	Grove Park	July	197000	2021	7
25176	Hammond Park	July	210000	2021	7
25177	Hanover West	July	1266000	2021	7
25178	Harland Terrace	July	86000	2021	7
25179	Harris Chiles	July	null	2021	7
25180	Harris Manor	July	null	2021	7
25181	Heritage Valley	July	266000	2021	7
25182	High Point	July	363000	2021	7
25183	Hills Park	July	558000	2021	7
25184	Historic Brookhaven	July	1075000	2021	7
25185	Home Park	July	449000	2021	7
25186	Hunter Hills	July	290000	2021	7
25187	Inman Park	July	641000	2021	7
25188	Intown South	July	330000	2021	7
25189	Joyland	July	123000	2021	7
25190	Kings Forest	July	203000	2021	7
25191	Kingswood	July	1750000	2021	7
25192	Knight Park-Howell Station	July	434000	2021	7
25193	Lakewood	July	197000	2021	7
25194	Lakewood Heights	July	277000	2021	7
25195	Laurens Valley	July	null	2021	7
25196	Leila Valley	July	140000	2021	7
25197	Lenox	July	330000	2021	7
25198	Lincoln	July	234000	2021	7
25199	Lindbergh-Morosgo	July	383000	2021	7
25200	Little Five Points	July	160000	2021	7
25201	Loring Heights	July	569000	2021	7
25202	Luckie Marietta	July	310000	2021	7
25203	Magnum Manor	July	360000	2021	7
25204	Margaret Mitchell	July	936000	2021	7
25205	Marietta Street Artery	July	null	2021	7
25206	Martin Luther King Jr. Landmark District	July	430000	2021	7
25207	Martin Manor	July	535000	2021	7
25208	Mays	July	213000	2021	7
25209	Mechanicsville	July	350000	2021	7
25210	Memorial Park	July	950000	2021	7
25211	Midtown	July	339000	2021	7
25212	Midwest Cascade	July	322000	2021	7
25213	Monroe Heights	July	288000	2021	7
25214	Morningside-Lenox Park	July	850000	2021	7
25215	Mount Paran	July	2075000	2021	7
25216	Mount Paran Parkway	July	770000	2021	7
25217	Mozley Park	July	390000	2021	7
25218	Niskey Lake	July	null	2021	7
25219	North Buckhead	July	452000	2021	7
25220	Northeast Atlanta	July	405000	2021	7
25221	Northwest Atlanta	July	326000	2021	7
25222	Norwood Manor	July	125000	2021	7
25223	Oakland	July	239000	2021	7
25224	Oakland City	July	345000	2021	7
25225	Old Fourth Ward	July	380000	2021	7
25226	Old Gordon	July	212000	2021	7
25227	Orchard Knob	July	null	2021	7
25228	Ormewood Park	July	485000	2021	7
25229	Paces	July	1004000	2021	7
25230	Peachtree Battle	July	285000	2021	7
25231	Peachtree Center	July	170000	2021	7
25232	Peachtree Heights East	July	787000	2021	7
25233	Peachtree Heights West	July	350000	2021	7
25234	Peachtree Hills	July	335000	2021	7
25235	Peachtree Park	July	840000	2021	7
25236	Penelope	July	225000	2021	7
25237	Peoplestown	July	462000	2021	7
25238	Perkerson	July	195000	2021	7
25239	Peyton Forest	July	272000	2021	7
25240	Piedmont Heights	July	664000	2021	7
25241	Pine Hills	July	355000	2021	7
25242	Pittsburgh	July	279000	2021	7
